	contig	logFC	logCPM	p-value	FDR	e-value	bitscore_x	Name	Unnamed: 0	db	entry	entryname	percent-id	align-length	mismatch	gap-opens	q.start	q.end	s.start	s.end	eval	bitscore_y	Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (GO)	Gene ontology (molecular function)	Gene ontology IDs
511	TRINITY_DN35927_c0_g2_i3	-2.7109802606441598	6.43206499895965	0.0515034496578998	1																													
512	TRINITY_DN337_c0_g1_i3	-2.7109802638459404	6.43206499895965	0.0515057978404091	1																													
513	TRINITY_DN2669_c0_g1_i1	-2.71098028311631	6.43206499895965	0.0515199345624051	1				29962.0	sp	Q6UB98	ANR12_HUMAN	45.588	68.0	37.0	0.0	487.0	284.0	178.0	245.0	9.56e-11	68.9	Q6UB98	ANR12_HUMAN	reviewed	Ankyrin repeat domain-containing protein 12 (Ankyrin repeat-containing cofactor 2) (GAC-1 protein)	ANKRD12 ANCO2 KIAA0874	Homo sapiens (Human)	2062.0		cytosol [GO:0005829]; nucleoplasm [GO:0005654]	cytosol [GO:0005829]; nucleoplasm [GO:0005654]		GO:0005654; GO:0005829
514	TRINITY_DN114230_c0_g1_i1	4.65011343019195	6.15402244420148	0.0515290727412213	1																													
515	TRINITY_DN114502_c0_g1_i1	4.65011343019195	6.15402244420148	0.0515393375529655	1																													
516	TRINITY_DN21807_c0_g1_i1	-2.71098039421475	6.43206499895965	0.0516015660784414	1																													
517	TRINITY_DN1642_c0_g1_i1	-2.71098046919454	6.43206499895965	0.051656784122827995	1																													
518	TRINITY_DN15523_c1_g1_i2	-2.71098049798404	6.43206499895965	0.0516780127357366	1																													
519	TRINITY_DN153724_c0_g1_i1	-2.71098052342726	6.43206499895965	0.0516967863268548	1				57442.0	sp	Q94K49	ALP1_ARATH	33.491	212.0	136.0	5.0	5.0	631.0	146.0	355.0	1.44e-33	132.0	Q94K49	ALP1_ARATH	reviewed	Protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1 (EC 3.1.-.-)	ALP1 At3g63270 F16M2.120	Arabidopsis thaliana (Mouse-ear cress)	396.0	negative regulation of chromatin silencing [GO:0031936]	ESC/E(Z) complex [GO:0035098]; nucleus [GO:0005634]; PRC1 complex [GO:0035102]	ESC/E(Z) complex [GO:0035098]; nucleus [GO:0005634]; PRC1 complex [GO:0035102]; chromatin binding [GO:0003682]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]; negative regulation of chromatin silencing [GO:0031936]	chromatin binding [GO:0003682]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]	GO:0003682; GO:0004518; GO:0005634; GO:0031936; GO:0035098; GO:0035102; GO:0046872
520	TRINITY_DN1495_c0_g1_i1	-2.71098054582002	6.43206499895965	0.0517133187700892	1																													
521	TRINITY_DN114875_c0_g1_i1	4.65011343019195	6.15402244420148	0.0517499337636205	1																													
522	TRINITY_DN1282_c0_g2_i1	-2.71098068056667	6.43206499895965	0.0518129929191809	1				35783.0	sp	Q1ECZ2	KEP1A_DANRE	38.682	349.0	204.0	5.0	12.0	1058.0	243.0	581.0	1.59e-68	234.0	Q1ECZ2	KEP1A_DANRE	reviewed	Kelch-like ECH-associated protein 1A	keap1a	Danio rerio (Zebrafish) (Brachydanio rerio)	601.0	cellular response to oxidative stress [GO:0034599]; cellular response to prostaglandin stimulus [GO:0071379]; cellular response to xenobiotic stimulus [GO:0071466]; protein ubiquitination [GO:0016567]; regulation of autophagy [GO:0010506]; ubiquitin-dependent protein catabolic process [GO:0006511]	cytoplasm [GO:0005737]; inclusion body [GO:0016234]; nucleus [GO:0005634]	cytoplasm [GO:0005737]; inclusion body [GO:0016234]; nucleus [GO:0005634]; cellular response to oxidative stress [GO:0034599]; cellular response to prostaglandin stimulus [GO:0071379]; cellular response to xenobiotic stimulus [GO:0071466]; protein ubiquitination [GO:0016567]; regulation of autophagy [GO:0010506]; ubiquitin-dependent protein catabolic process [GO:0006511]		GO:0005634; GO:0005737; GO:0006511; GO:0010506; GO:0016234; GO:0016567; GO:0034599; GO:0071379; GO:0071466
523	TRINITY_DN1282_c0_g2_i1	-2.71098068056667	6.43206499895965	0.0518129929191809	1				35784.0	sp	Q1ECZ2	KEP1A_DANRE	31.25	208.0	139.0	2.0	444.0	1061.0	283.0	488.0	1.98e-27	119.0	Q1ECZ2	KEP1A_DANRE	reviewed	Kelch-like ECH-associated protein 1A	keap1a	Danio rerio (Zebrafish) (Brachydanio rerio)	601.0	cellular response to oxidative stress [GO:0034599]; cellular response to prostaglandin stimulus [GO:0071379]; cellular response to xenobiotic stimulus [GO:0071466]; protein ubiquitination [GO:0016567]; regulation of autophagy [GO:0010506]; ubiquitin-dependent protein catabolic process [GO:0006511]	cytoplasm [GO:0005737]; inclusion body [GO:0016234]; nucleus [GO:0005634]	cytoplasm [GO:0005737]; inclusion body [GO:0016234]; nucleus [GO:0005634]; cellular response to oxidative stress [GO:0034599]; cellular response to prostaglandin stimulus [GO:0071379]; cellular response to xenobiotic stimulus [GO:0071466]; protein ubiquitination [GO:0016567]; regulation of autophagy [GO:0010506]; ubiquitin-dependent protein catabolic process [GO:0006511]		GO:0005634; GO:0005737; GO:0006511; GO:0010506; GO:0016234; GO:0016567; GO:0034599; GO:0071379; GO:0071466
524	TRINITY_DN115041_c0_g1_i1	4.65011343019195	6.15402244420148	0.0518409121734777	1																													
525	TRINITY_DN11327_c0_g1_i1	-2.71098073347633	6.43206499895965	0.0518522210079369	1				40967.0	sp	P22455	FGFR4_HUMAN	45.833	120.0	63.0	2.0	1.0	360.0	651.0	768.0	1.13e-25	114.0	P22455	FGFR4_HUMAN	reviewed	Fibroblast growth factor receptor 4 (FGFR-4) (EC 2.7.10.1) (CD antigen CD334)	FGFR4 JTK2 TKF	Homo sapiens (Human)	802.0	cell migration [GO:0016477]; cholesterol homeostasis [GO:0042632]; fibroblast growth factor receptor signaling pathway [GO:0008543]; glucose homeostasis [GO:0042593]; MAPK cascade [GO:0000165]; peptidyl-tyrosine phosphorylation [GO:0018108]; phosphate ion homeostasis [GO:0055062]; positive regulation of catalytic activity [GO:0043085]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA biosynthetic process [GO:2000573]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of gene expression [GO:0010628]; positive regulation of protein kinase B signaling [GO:0051897]; positive regulation of proteolysis [GO:0045862]; protein autophosphorylation [GO:0046777]; regulation of bile acid biosynthetic process [GO:0070857]; regulation of extracellular matrix disassembly [GO:0010715]; regulation of lipid metabolic process [GO:0019216]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]	endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; transport vesicle [GO:0030133]	endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; transport vesicle [GO:0030133]; ATP binding [GO:0005524]; fibroblast growth factor binding [GO:0017134]; fibroblast growth factor-activated receptor activity [GO:0005007]; heparin binding [GO:0008201]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; cell migration [GO:0016477]; cholesterol homeostasis [GO:0042632]; fibroblast growth factor receptor signaling pathway [GO:0008543]; glucose homeostasis [GO:0042593]; MAPK cascade [GO:0000165]; peptidyl-tyrosine phosphorylation [GO:0018108]; phosphate ion homeostasis [GO:0055062]; positive regulation of catalytic activity [GO:0043085]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA biosynthetic process [GO:2000573]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of gene expression [GO:0010628]; positive regulation of protein kinase B signaling [GO:0051897]; positive regulation of proteolysis [GO:0045862]; protein autophosphorylation [GO:0046777]; regulation of bile acid biosynthetic process [GO:0070857]; regulation of extracellular matrix disassembly [GO:0010715]; regulation of lipid metabolic process [GO:0019216]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]	ATP binding [GO:0005524]; fibroblast growth factor-activated receptor activity [GO:0005007]; fibroblast growth factor binding [GO:0017134]; heparin binding [GO:0008201]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]	GO:0000165; GO:0004714; GO:0005007; GO:0005524; GO:0005576; GO:0005768; GO:0005783; GO:0005794; GO:0005886; GO:0005887; GO:0007169; GO:0008201; GO:0008284; GO:0008543; GO:0010628; GO:0010715; GO:0016477; GO:0017134; GO:0018108; GO:0019216; GO:0030133; GO:0042593; GO:0042632; GO:0043085; GO:0043235; GO:0045862; GO:0046777; GO:0051897; GO:0055062; GO:0070374; GO:0070857; GO:2000573
526	TRINITY_DN10428_c0_g1_i2	-2.7109807651076094	6.43206499895965	0.0518756972487542	1				9705.0	sp	Q9VBW3	CAD96_DROME	44.238	269.0	147.0	2.0	1.0	804.0	499.0	765.0	9.22e-75	257.0	Q9VBW3	CAD96_DROME	reviewed	Tyrosine kinase receptor Cad96Ca (EC 2.7.10.1) (Cadherin-96Ca) (Tyrosine kinase receptor HD-14)	Cad96Ca HD-14 CG10244	Drosophila melanogaster (Fruit fly)	773.0	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; Golgi organization [GO:0007030]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; negative regulation of cell size [GO:0045792]; positive regulation of wound healing [GO:0090303]; protein phosphorylation [GO:0006468]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; wound healing [GO:0042060]	apical part of cell [GO:0045177]; integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]	apical part of cell [GO:0045177]; integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; protein tyrosine kinase activity [GO:0004713]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; Golgi organization [GO:0007030]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; negative regulation of cell size [GO:0045792]; positive regulation of wound healing [GO:0090303]; protein phosphorylation [GO:0006468]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; wound healing [GO:0042060]	ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; protein tyrosine kinase activity [GO:0004713]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]	GO:0004713; GO:0004714; GO:0005509; GO:0005524; GO:0005887; GO:0006468; GO:0007030; GO:0007156; GO:0007169; GO:0016339; GO:0042060; GO:0043235; GO:0045177; GO:0045792; GO:0090303
527	TRINITY_DN11604_c0_g6_i1	4.65011343019195	6.15402244420148	0.0519225041403531	1																													
528	TRINITY_DN8854_c0_g1_i1	4.65011343019195	6.15402244420148	0.0522363864090833	1																													
529	TRINITY_DN609_c1_g2_i1	-2.4361411431000097	6.80539244570004	0.0522479678738173	1																													
530	TRINITY_DN8959_c0_g1_i1	4.65011343019195	6.15402244420148	0.052252911306353	1																													
531	TRINITY_DN86137_c0_g1_i1	4.65011343019195	6.15402244420148	0.0522921325912886	1																													
532	TRINITY_DN868_c0_g1_i2	4.65011343019195	6.15402244420148	0.0522942966585626	1																													
533	TRINITY_DN81465_c0_g1_i1	4.65011343019195	6.15402244420148	0.052357709264175996	1																													
534	TRINITY_DN7333_c0_g1_i2	4.65011343019195	6.15402244420148	0.0523659852224437	1																													
535	TRINITY_DN7241_c0_g5_i1	4.65011343019195	6.15402244420148	0.0523695225383388	1																													
536	TRINITY_DN73954_c0_g1_i1	4.65011343019195	6.15402244420148	0.0524203363310934	1																													
537	TRINITY_DN7648_c0_g1_i2	4.65011343019195	6.15402244420148	0.0524345487543882	1																													
538	TRINITY_DN7497_c0_g2_i3	4.65011343019195	6.15402244420148	0.052459461513658	1				19693.0	sp	Q80XJ3	TTC28_MOUSE	42.683	82.0	47.0	0.0	4.0	249.0	482.0	563.0	1.22e-20	87.4	Q80XJ3	TTC28_MOUSE	reviewed	Tetratricopeptide repeat protein 28 (TPR repeat protein 28)	Ttc28 Kiaa1043 Tprbk	Mus musculus (Mouse)	2450.0	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle midzone [GO:1990023]; mitotic spindle pole [GO:0097431]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle midzone [GO:1990023]; mitotic spindle pole [GO:0097431]; kinase binding [GO:0019900]; cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	kinase binding [GO:0019900]	GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023
539	TRINITY_DN7497_c0_g2_i3	4.65011343019195	6.15402244420148	0.052459461513658	1				19694.0	sp	Q80XJ3	TTC28_MOUSE	40.244	82.0	49.0	0.0	1.0	246.0	441.0	522.0	1.95e-15	72.8	Q80XJ3	TTC28_MOUSE	reviewed	Tetratricopeptide repeat protein 28 (TPR repeat protein 28)	Ttc28 Kiaa1043 Tprbk	Mus musculus (Mouse)	2450.0	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle midzone [GO:1990023]; mitotic spindle pole [GO:0097431]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle midzone [GO:1990023]; mitotic spindle pole [GO:0097431]; kinase binding [GO:0019900]; cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	kinase binding [GO:0019900]	GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023
540	TRINITY_DN7497_c0_g2_i3	4.65011343019195	6.15402244420148	0.052459461513658	1				19695.0	sp	Q80XJ3	TTC28_MOUSE	38.824	85.0	52.0	0.0	1.0	255.0	964.0	1048.0	2.67e-15	72.4	Q80XJ3	TTC28_MOUSE	reviewed	Tetratricopeptide repeat protein 28 (TPR repeat protein 28)	Ttc28 Kiaa1043 Tprbk	Mus musculus (Mouse)	2450.0	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle midzone [GO:1990023]; mitotic spindle pole [GO:0097431]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle midzone [GO:1990023]; mitotic spindle pole [GO:0097431]; kinase binding [GO:0019900]; cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	kinase binding [GO:0019900]	GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023
541	TRINITY_DN7497_c0_g2_i3	4.65011343019195	6.15402244420148	0.052459461513658	1				19696.0	sp	Q80XJ3	TTC28_MOUSE	41.333	75.0	44.0	0.0	1.0	225.0	1004.0	1078.0	5.99e-15	71.2	Q80XJ3	TTC28_MOUSE	reviewed	Tetratricopeptide repeat protein 28 (TPR repeat protein 28)	Ttc28 Kiaa1043 Tprbk	Mus musculus (Mouse)	2450.0	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle midzone [GO:1990023]; mitotic spindle pole [GO:0097431]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle midzone [GO:1990023]; mitotic spindle pole [GO:0097431]; kinase binding [GO:0019900]; cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	kinase binding [GO:0019900]	GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023
542	TRINITY_DN7497_c0_g2_i3	4.65011343019195	6.15402244420148	0.052459461513658	1				19697.0	sp	Q80XJ3	TTC28_MOUSE	41.333	75.0	44.0	0.0	1.0	225.0	521.0	595.0	2.49e-14	69.7	Q80XJ3	TTC28_MOUSE	reviewed	Tetratricopeptide repeat protein 28 (TPR repeat protein 28)	Ttc28 Kiaa1043 Tprbk	Mus musculus (Mouse)	2450.0	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle midzone [GO:1990023]; mitotic spindle pole [GO:0097431]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle midzone [GO:1990023]; mitotic spindle pole [GO:0097431]; kinase binding [GO:0019900]; cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	kinase binding [GO:0019900]	GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023
543	TRINITY_DN7497_c0_g2_i3	4.65011343019195	6.15402244420148	0.052459461513658	1				19698.0	sp	Q80XJ3	TTC28_MOUSE	41.333	75.0	44.0	0.0	1.0	225.0	361.0	435.0	1.17e-13	67.8	Q80XJ3	TTC28_MOUSE	reviewed	Tetratricopeptide repeat protein 28 (TPR repeat protein 28)	Ttc28 Kiaa1043 Tprbk	Mus musculus (Mouse)	2450.0	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle midzone [GO:1990023]; mitotic spindle pole [GO:0097431]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle midzone [GO:1990023]; mitotic spindle pole [GO:0097431]; kinase binding [GO:0019900]; cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	kinase binding [GO:0019900]	GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023
